elementId,processId,activity_name,lifecycle:transition,assign_timestamp,start_timestamp,end_timestamp,case_id,resource,agent
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-04 16:27:18.037000+00:00,2019-04-04 16:27:18.037000+00:00,2019-04-04 16:27:18.037000+00:00,1747,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-04 16:27:18.037000+00:00,2019-04-04 16:27:18.037000+00:00,2019-04-04 16:27:18.037000+00:00,1747,Pharmacy System-000001,1
sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,cvs_pharmacy,Resolve DUR manually,COMPLETE,2019-04-04 16:27:18.037000+00:00,2019-04-04 16:27:18.037000+00:00,2019-04-04 16:27:26.454000+00:00,1747,Pharmacist-000001,0
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-04 16:27:26.454000+00:00,2019-04-05 10:16:32.995000+00:00,2019-04-05 10:19:39.632000+00:00,1747,Technician-000002,3
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-04 16:27:26.454000+00:00,2019-04-04 16:27:26.454000+00:00,2019-04-04 16:27:26.454000+00:00,1747,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-05 10:19:39.632000+00:00,2019-04-05 10:19:39.632000+00:00,2019-04-05 10:20:39.231000+00:00,1747,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-05 10:20:39.231000+00:00,2019-04-05 16:29:44.132000+00:00,2019-04-05 16:31:59.742000+00:00,1747,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-03 17:07:52.180000+00:00,2019-04-04 10:24:02.480000+00:00,2019-04-04 10:25:33.029000+00:00,1748,Technician-000001,2
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-04 10:25:33.029000+00:00,2019-04-04 16:26:11.898000+00:00,2019-04-04 16:29:12.600000+00:00,1748,Technician-000003,4
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-04 16:29:12.600000+00:00,2019-04-04 16:29:12.600000+00:00,2019-04-04 16:29:12.600000+00:00,1748,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-04 16:29:12.600000+00:00,2019-04-04 16:29:12.600000+00:00,2019-04-04 16:29:12.600000+00:00,1748,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-04 16:29:12.600000+00:00,2019-04-05 10:19:24.204000+00:00,2019-04-05 10:21:57.472000+00:00,1748,Technician-000003,4
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-04 16:29:12.600000+00:00,2019-04-04 16:29:12.600000+00:00,2019-04-04 16:29:12.600000+00:00,1748,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-05 10:21:57.472000+00:00,2019-04-05 10:21:57.472000+00:00,2019-04-05 10:22:53.565000+00:00,1748,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-05 10:22:53.565000+00:00,2019-04-05 16:33:34.140000+00:00,2019-04-05 16:36:04.819000+00:00,1748,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-03 17:15:45.634000+00:00,2019-04-04 10:35:08.022000+00:00,2019-04-04 10:36:24.668000+00:00,1749,Technician-000002,3
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-04 10:36:24.668000+00:00,2019-04-04 16:37:17.041000+00:00,2019-04-04 16:39:57.956000+00:00,1749,Technician-000003,4
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-04 16:39:57.956000+00:00,2019-04-04 16:39:57.956000+00:00,2019-04-04 16:39:57.956000+00:00,1749,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-04 16:39:57.956000+00:00,2019-04-04 16:39:57.956000+00:00,2019-04-04 16:39:57.956000+00:00,1749,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-04 16:39:57.956000+00:00,2019-04-05 10:28:47.402000+00:00,2019-04-05 10:32:22.032000+00:00,1749,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-04 16:39:57.956000+00:00,2019-04-04 16:39:57.956000+00:00,2019-04-04 16:39:57.956000+00:00,1749,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-05 10:32:22.032000+00:00,2019-04-05 10:32:22.032000+00:00,2019-04-05 10:33:17.904000+00:00,1749,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-05 10:33:17.904000+00:00,2019-04-05 16:41:37.460000+00:00,2019-04-05 16:44:13.460000+00:00,1749,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-03 17:15:50.638000+00:00,2019-04-04 10:36:24.668000+00:00,2019-04-04 10:37:44.100000+00:00,1750,Technician-000002,3
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-04 10:37:44.100000+00:00,2019-04-04 16:38:44.310000+00:00,2019-04-04 16:41:14.792000+00:00,1750,Technician-000001,2
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-04 16:41:14.792000+00:00,2019-04-04 16:41:14.792000+00:00,2019-04-04 16:41:14.792000+00:00,1750,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-04 16:41:14.792000+00:00,2019-04-04 16:41:14.792000+00:00,2019-04-04 16:41:14.792000+00:00,1750,Pharmacy System-000001,1
sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,cvs_pharmacy,Resolve DUR manually,COMPLETE,2019-04-04 16:41:14.792000+00:00,2019-04-04 16:41:14.792000+00:00,2019-04-04 16:56:52.393000+00:00,1750,Pharmacist-000001,0
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-04 16:56:52.393000+00:00,2019-04-05 10:42:02.446000+00:00,2019-04-05 10:44:59.488000+00:00,1750,Technician-000002,3
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-04 16:56:52.393000+00:00,2019-04-04 16:56:52.393000+00:00,2019-04-04 16:56:52.393000+00:00,1750,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-05 10:44:59.488000+00:00,2019-04-05 10:44:59.488000+00:00,2019-04-05 10:46:02.455000+00:00,1750,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-05 10:46:02.455000+00:00,2019-04-05 17:01:56.122000+00:00,2019-04-05 17:04:38.809000+00:00,1750,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-03 17:19:44.464000+00:00,2019-04-04 10:40:53.470000+00:00,2019-04-04 10:42:12.171000+00:00,1751,Technician-000002,3
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-04 10:42:12.171000+00:00,2019-04-04 16:44:44.122000+00:00,2019-04-04 16:47:32.745000+00:00,1751,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-04 16:47:32.745000+00:00,2019-04-04 16:47:32.745000+00:00,2019-04-04 16:47:32.745000+00:00,1751,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-04 16:47:32.745000+00:00,2019-04-04 16:47:32.745000+00:00,2019-04-04 16:47:32.745000+00:00,1751,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-04 16:47:32.745000+00:00,2019-04-05 10:34:18.715000+00:00,2019-04-05 10:36:47.170000+00:00,1751,Technician-000002,3
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-04 16:47:32.745000+00:00,2019-04-04 16:47:32.745000+00:00,2019-04-04 16:47:32.745000+00:00,1751,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-05 10:36:47.170000+00:00,2019-04-05 10:36:47.170000+00:00,2019-04-05 10:37:57.959000+00:00,1751,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-05 10:37:57.959000+00:00,2019-04-05 16:48:42.281000+00:00,2019-04-05 16:51:33.052000+00:00,1751,Technician-000002,3
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-03 17:21:44.452000+00:00,2019-04-04 10:42:00.606000+00:00,2019-04-04 10:43:20.135000+00:00,1752,Technician-000001,2
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-04 10:43:20.135000+00:00,2019-04-04 16:45:54.527000+00:00,2019-04-04 16:48:36.031000+00:00,1752,Technician-000001,2
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-04 16:48:36.031000+00:00,2019-04-04 16:48:36.031000+00:00,2019-04-04 16:48:36.031000+00:00,1752,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-04 16:48:36.031000+00:00,2019-04-04 16:48:36.031000+00:00,2019-04-04 16:48:36.031000+00:00,1752,Pharmacy System-000001,1
sid-376F3213-4B1D-4DAB-89CC-60F051627586,cvs_pharmacy,Resolve insurance issues manually,COMPLETE,2019-04-04 16:48:36.031000+00:00,2019-04-05 10:35:09.946000+00:00,2019-04-05 10:39:26.040000+00:00,1752,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-04 16:48:36.031000+00:00,2019-04-04 16:48:36.031000+00:00,2019-04-04 16:48:36.031000+00:00,1752,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-05 10:39:26.040000+00:00,2019-04-05 16:51:33.052000+00:00,2019-04-05 16:54:27.752000+00:00,1752,Technician-000002,3
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-05 16:54:27.752000+00:00,2019-04-05 16:54:50.266000+00:00,2019-04-05 16:55:53.685000+00:00,1752,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-05 16:55:53.685000+00:00,2019-04-08 11:36:55.868000+00:00,2019-04-08 11:39:26.002000+00:00,1752,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-03 17:25:11.422000+00:00,2019-04-04 10:45:18.148000+00:00,2019-04-04 10:46:47.224000+00:00,1753,Technician-000002,3
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-04 10:46:47.224000+00:00,2019-04-04 16:50:07.881000+00:00,2019-04-04 16:52:54.748000+00:00,1753,Technician-000003,4
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-04 16:52:54.748000+00:00,2019-04-04 16:52:54.748000+00:00,2019-04-04 16:52:54.748000+00:00,1753,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-04 16:52:54.748000+00:00,2019-04-04 16:52:54.748000+00:00,2019-04-04 16:52:54.748000+00:00,1753,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-04 16:52:54.748000+00:00,2019-04-05 10:39:25.078000+00:00,2019-04-05 10:42:02.446000+00:00,1753,Technician-000002,3
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-04 16:52:54.748000+00:00,2019-04-04 16:52:54.748000+00:00,2019-04-04 16:52:54.748000+00:00,1753,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-05 10:42:02.446000+00:00,2019-04-05 10:42:02.446000+00:00,2019-04-05 10:43:09.230000+00:00,1753,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-05 10:43:09.230000+00:00,2019-04-05 16:56:36.912000+00:00,2019-04-05 16:59:01.697000+00:00,1753,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-03 17:26:40.018000+00:00,2019-04-04 10:46:17.209000+00:00,2019-04-04 10:47:58.121000+00:00,1754,Technician-000001,2
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-04 10:47:58.121000+00:00,2019-04-04 16:52:54.748000+00:00,2019-04-04 16:55:40.355000+00:00,1754,Technician-000003,4
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-04 16:55:40.355000+00:00,2019-04-04 16:55:40.355000+00:00,2019-04-04 16:55:40.355000+00:00,1754,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-04 16:55:40.355000+00:00,2019-04-04 16:55:40.355000+00:00,2019-04-04 16:55:40.355000+00:00,1754,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-04 16:55:40.355000+00:00,2019-04-05 10:40:42.832000+00:00,2019-04-05 10:43:30.496000+00:00,1754,Technician-000003,4
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-04 16:55:40.355000+00:00,2019-04-04 16:55:40.355000+00:00,2019-04-04 16:55:40.355000+00:00,1754,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-05 10:43:30.496000+00:00,2019-04-05 10:43:30.496000+00:00,2019-04-05 10:44:24.629000+00:00,1754,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-05 10:44:24.629000+00:00,2019-04-05 16:59:01.697000+00:00,2019-04-05 17:01:56.122000+00:00,1754,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-03 17:29:57.182000+00:00,2019-04-04 10:49:59.874000+00:00,2019-04-04 10:51:39.587000+00:00,1755,Technician-000002,3
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-04 10:51:39.587000+00:00,2019-04-04 16:55:55.727000+00:00,2019-04-04 16:58:25.792000+00:00,1755,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-04 16:58:25.792000+00:00,2019-04-04 16:58:25.792000+00:00,2019-04-04 16:58:25.792000+00:00,1755,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-04 16:58:25.792000+00:00,2019-04-04 16:58:25.792000+00:00,2019-04-04 16:58:25.792000+00:00,1755,Pharmacy System-000001,1
sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,cvs_pharmacy,Resolve DUR manually,COMPLETE,2019-04-04 16:58:25.792000+00:00,2019-04-04 17:00:48.113000+00:00,2019-04-04 17:01:39.040000+00:00,1755,Pharmacist-000001,0
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-04 17:01:39.040000+00:00,2019-04-05 10:50:48.928000+00:00,2019-04-05 10:53:40.348000+00:00,1755,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-04 17:01:39.040000+00:00,2019-04-04 17:01:39.040000+00:00,2019-04-04 17:01:39.040000+00:00,1755,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-05 10:53:40.348000+00:00,2019-04-05 10:53:40.348000+00:00,2019-04-05 10:54:39.190000+00:00,1755,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-05 10:54:39.190000+00:00,2019-04-05 17:09:36.368000+00:00,2019-04-05 17:11:58.823000+00:00,1755,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-03 17:38:53.110000+00:00,2019-04-04 10:57:05.090000+00:00,2019-04-04 10:58:33.309000+00:00,1756,Technician-000003,4
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-04 10:58:33.309000+00:00,2019-04-04 17:02:19.777000+00:00,2019-04-04 17:04:39.146000+00:00,1756,Technician-000003,4
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-04 17:04:39.146000+00:00,2019-04-04 17:04:39.146000+00:00,2019-04-04 17:04:39.146000+00:00,1756,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-04 17:04:39.146000+00:00,2019-04-04 17:04:39.146000+00:00,2019-04-04 17:04:39.146000+00:00,1756,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-04 17:04:39.146000+00:00,2019-04-05 10:55:09.880000+00:00,2019-04-05 10:57:48.673000+00:00,1756,Technician-000002,3
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-04 17:04:39.146000+00:00,2019-04-04 17:04:39.146000+00:00,2019-04-04 17:04:39.146000+00:00,1756,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-05 10:57:48.673000+00:00,2019-04-05 10:57:48.673000+00:00,2019-04-05 10:58:48.417000+00:00,1756,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-05 10:58:48.417000+00:00,2019-04-05 17:13:23.195000+00:00,2019-04-05 17:15:56.541000+00:00,1756,Technician-000003,4
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-03 17:39:20.877000+00:00,2019-04-04 10:58:33.309000+00:00,2019-04-04 10:59:50.776000+00:00,1757,Technician-000003,4
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-04 10:59:50.776000+00:00,2019-04-04 17:02:24.370000+00:00,2019-04-04 17:04:53.374000+00:00,1757,Technician-000001,2
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-04 17:04:53.374000+00:00,2019-04-04 17:04:53.374000+00:00,2019-04-04 17:04:53.374000+00:00,1757,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-04 17:04:53.374000+00:00,2019-04-04 17:04:53.374000+00:00,2019-04-04 17:04:53.374000+00:00,1757,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-04 17:04:53.374000+00:00,2019-04-05 10:56:24.278000+00:00,2019-04-05 10:59:46.089000+00:00,1757,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-04 17:04:53.374000+00:00,2019-04-04 17:04:53.374000+00:00,2019-04-04 17:04:53.374000+00:00,1757,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-05 10:59:46.089000+00:00,2019-04-05 11:00:34.663000+00:00,2019-04-05 11:01:36.792000+00:00,1757,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-05 11:01:36.792000+00:00,2019-04-05 17:15:50.409000+00:00,2019-04-05 17:18:22.977000+00:00,1757,Technician-000002,3
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-03 17:39:45.401000+00:00,2019-04-04 10:59:50.776000+00:00,2019-04-04 11:01:16.712000+00:00,1758,Technician-000003,4
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-04 11:01:16.712000+00:00,2019-04-04 17:04:39.146000+00:00,2019-04-04 17:06:40.925000+00:00,1758,Technician-000003,4
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-04 17:06:40.925000+00:00,2019-04-04 17:06:40.925000+00:00,2019-04-04 17:06:40.925000+00:00,1758,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-04 17:06:40.925000+00:00,2019-04-04 17:06:40.925000+00:00,2019-04-04 17:06:40.925000+00:00,1758,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-04 17:06:40.925000+00:00,2019-04-05 10:57:48.673000+00:00,2019-04-05 11:00:40.981000+00:00,1758,Technician-000002,3
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-04 17:06:40.925000+00:00,2019-04-04 17:06:40.925000+00:00,2019-04-04 17:06:40.925000+00:00,1758,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-05 11:00:40.981000+00:00,2019-04-05 11:01:36.792000+00:00,2019-04-05 11:02:48.933000+00:00,1758,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-05 11:02:48.933000+00:00,2019-04-05 17:17:26.848000+00:00,2019-04-05 17:19:57.743000+00:00,1758,Technician-000003,4
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-03 17:41:22.773000+00:00,2019-04-04 11:04:17.873000+00:00,2019-04-04 11:05:53.522000+00:00,1759,Technician-000002,3
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-04 11:05:53.522000+00:00,2019-04-04 17:07:29.038000+00:00,2019-04-04 17:09:48.066000+00:00,1759,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-04 17:09:48.066000+00:00,2019-04-04 17:09:48.066000+00:00,2019-04-04 17:09:48.066000+00:00,1759,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-04 17:09:48.066000+00:00,2019-04-04 17:09:48.066000+00:00,2019-04-04 17:09:48.066000+00:00,1759,Pharmacy System-000001,1
sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,cvs_pharmacy,Resolve DUR manually,COMPLETE,2019-04-04 17:09:48.066000+00:00,2019-04-04 17:09:48.066000+00:00,2019-04-04 17:09:49.498000+00:00,1759,Pharmacist-000001,0
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-04 17:09:49.498000+00:00,2019-04-05 11:02:51.304000+00:00,2019-04-05 11:05:55.619000+00:00,1759,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-04 17:09:49.498000+00:00,2019-04-04 17:09:49.498000+00:00,2019-04-04 17:09:49.498000+00:00,1759,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-05 11:05:55.619000+00:00,2019-04-05 11:06:42.452000+00:00,2019-04-05 11:07:34.466000+00:00,1759,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-05 11:07:34.466000+00:00,2019-04-05 17:22:43.172000+00:00,2019-04-05 17:25:04.939000+00:00,1759,Technician-000003,4
