elementId,processId,activity_name,lifecycle:transition,assign_timestamp,start_timestamp,end_timestamp,case_id,resource,agent
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-24 13:40:11.046000+00:00,2019-04-25 15:19:45.072000+00:00,2019-04-25 15:23:14.975000+00:00,4468,Technician-000008,9
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-24 13:40:11.046000+00:00,2019-04-24 13:40:11.046000+00:00,2019-04-24 13:40:11.046000+00:00,4468,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-25 15:23:14.975000+00:00,2019-04-25 15:23:14.975000+00:00,2019-04-25 15:24:24.625000+00:00,4468,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-25 15:24:24.625000+00:00,2019-04-26 19:33:52.157000+00:00,2019-04-26 19:36:09.177000+00:00,4468,Technician-000004,5
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-22 11:04:15.992000+00:00,2019-04-23 12:15:09.110000+00:00,2019-04-23 12:16:53.860000+00:00,4469,Technician-000005,6
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-23 12:16:53.860000+00:00,2019-04-24 13:38:25.681000+00:00,2019-04-24 13:40:43.507000+00:00,4469,Technician-000007,8
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-24 13:40:43.507000+00:00,2019-04-24 13:40:43.507000+00:00,2019-04-24 13:40:43.507000+00:00,4469,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-24 13:40:43.507000+00:00,2019-04-24 13:40:43.507000+00:00,2019-04-24 13:40:43.507000+00:00,4469,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-24 13:40:43.507000+00:00,2019-04-25 15:21:45.010000+00:00,2019-04-25 15:24:13.472000+00:00,4469,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-24 13:40:43.507000+00:00,2019-04-24 13:40:43.507000+00:00,2019-04-24 13:40:43.507000+00:00,4469,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-25 15:24:13.472000+00:00,2019-04-25 15:24:24.625000+00:00,2019-04-25 15:25:25.702000+00:00,4469,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-25 15:25:25.702000+00:00,2019-04-26 19:36:09.177000+00:00,2019-04-26 19:38:49.890000+00:00,4469,Technician-000007,8
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-22 11:05:02.297000+00:00,2019-04-23 12:15:46.920000+00:00,2019-04-23 12:17:17.935000+00:00,4470,Technician-000008,9
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-23 12:17:17.935000+00:00,2019-04-24 13:39:34.495000+00:00,2019-04-24 13:42:19.735000+00:00,4470,Technician-000006,7
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-24 13:42:19.735000+00:00,2019-04-24 13:42:19.735000+00:00,2019-04-24 13:42:19.735000+00:00,4470,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-24 13:42:19.735000+00:00,2019-04-24 13:42:19.735000+00:00,2019-04-24 13:42:19.735000+00:00,4470,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-24 13:42:19.735000+00:00,2019-04-25 15:23:41.258000+00:00,2019-04-25 15:27:13.329000+00:00,4470,Technician-000008,9
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-24 13:42:19.735000+00:00,2019-04-24 13:42:19.735000+00:00,2019-04-24 13:42:19.735000+00:00,4470,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-25 15:27:13.329000+00:00,2019-04-25 15:27:13.329000+00:00,2019-04-25 15:28:27.320000+00:00,4470,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-25 15:28:27.320000+00:00,2019-04-26 19:37:44.385000+00:00,2019-04-26 19:40:28.711000+00:00,4470,Technician-000007,8
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-22 11:18:17.019000+00:00,2019-04-23 12:27:04.085000+00:00,2019-04-23 12:28:11.953000+00:00,4471,Technician-000005,6
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-23 12:28:11.953000+00:00,2019-04-24 13:47:11.982000+00:00,2019-04-24 13:49:49.696000+00:00,4471,Technician-000006,7
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-24 13:49:49.696000+00:00,2019-04-24 13:49:49.696000+00:00,2019-04-24 13:49:49.696000+00:00,4471,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-24 13:49:49.696000+00:00,2019-04-24 13:49:49.696000+00:00,2019-04-24 13:49:49.696000+00:00,4471,Pharmacy System-000001,1
sid-376F3213-4B1D-4DAB-89CC-60F051627586,cvs_pharmacy,Resolve insurance issues manually,COMPLETE,2019-04-24 13:49:49.696000+00:00,2019-04-25 15:30:22.064000+00:00,2019-04-25 15:33:58.034000+00:00,4471,Technician-000004,5
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-24 13:49:49.696000+00:00,2019-04-24 13:49:49.696000+00:00,2019-04-24 13:49:49.696000+00:00,4471,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-25 15:33:58.034000+00:00,2019-04-26 19:41:51.331000+00:00,2019-04-26 19:44:51.006000+00:00,4471,Technician-000004,5
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-26 19:44:51.006000+00:00,2019-04-26 19:54:37.448000+00:00,2019-04-26 19:55:36.125000+00:00,4471,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-26 19:55:36.125000+00:00,2019-04-30 11:20:35.429000+00:00,2019-04-30 11:23:03.190000+00:00,4471,Technician-000004,5
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-22 11:20:36.915000+00:00,2019-04-23 12:30:48.689000+00:00,2019-04-23 12:32:15.422000+00:00,4472,Technician-000001,2
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-23 12:32:15.422000+00:00,2019-04-24 13:52:35.136000+00:00,2019-04-24 13:55:31.115000+00:00,4472,Technician-000006,7
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-24 13:55:31.115000+00:00,2019-04-24 13:55:31.115000+00:00,2019-04-24 13:55:31.115000+00:00,4472,Pharmacy System-000001,1
sid-E31F3A7F-28E3-47E5-8BBF-8CF7E1C37E9C,cvs_pharmacy,Contact Doctor about refill,COMPLETE,2019-04-24 13:55:31.115000+00:00,2019-04-25 15:37:12.600000+00:00,2019-04-25 15:55:06.897000+00:00,4472,Technician-000001,2
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-25 15:55:06.897000+00:00,2019-04-25 15:55:06.897000+00:00,2019-04-25 15:55:06.897000+00:00,4472,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-25 15:55:06.897000+00:00,2019-04-26 19:57:37.530000+00:00,2019-04-29 08:00:29.516000+00:00,4472,Technician-000006,7
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-25 15:55:06.897000+00:00,2019-04-25 15:55:06.897000+00:00,2019-04-25 15:55:06.897000+00:00,4472,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-29 08:00:29.516000+00:00,2019-04-29 08:00:44.394000+00:00,2019-04-29 08:01:46.132000+00:00,4472,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-29 08:01:46.132000+00:00,2019-04-30 11:28:32.910000+00:00,2019-04-30 11:31:24.115000+00:00,4472,Technician-000008,9
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-22 11:24:14.089000+00:00,2019-04-23 12:32:15.422000+00:00,2019-04-23 12:33:56.222000+00:00,4473,Technician-000007,8
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-23 12:33:56.222000+00:00,2019-04-24 13:52:42.865000+00:00,2019-04-24 13:55:24.309000+00:00,4473,Technician-000003,4
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-24 13:55:24.309000+00:00,2019-04-24 13:55:24.309000+00:00,2019-04-24 13:55:24.309000+00:00,4473,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-24 13:55:24.309000+00:00,2019-04-24 13:55:24.309000+00:00,2019-04-24 13:55:24.309000+00:00,4473,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-24 13:55:24.309000+00:00,2019-04-25 15:36:47.655000+00:00,2019-04-25 15:39:59.294000+00:00,4473,Technician-000007,8
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-24 13:55:24.309000+00:00,2019-04-24 13:55:24.309000+00:00,2019-04-24 13:55:24.309000+00:00,4473,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-25 15:39:59.294000+00:00,2019-04-25 15:39:59.294000+00:00,2019-04-25 15:41:06.534000+00:00,4473,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-25 15:41:06.534000+00:00,2019-04-26 19:45:58.797000+00:00,2019-04-26 19:48:23.562000+00:00,4473,Technician-000007,8
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-22 11:25:38.696000+00:00,2019-04-23 12:34:11.576000+00:00,2019-04-23 12:35:53.962000+00:00,4474,Technician-000008,9
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-23 12:35:53.962000+00:00,2019-04-24 13:55:24.309000+00:00,2019-04-24 13:57:47.556000+00:00,4474,Technician-000004,5
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-24 13:57:47.556000+00:00,2019-04-24 13:57:47.556000+00:00,2019-04-24 13:57:47.556000+00:00,4474,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-24 13:57:47.556000+00:00,2019-04-24 13:57:47.556000+00:00,2019-04-24 13:57:47.556000+00:00,4474,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-24 13:57:47.556000+00:00,2019-04-25 15:41:26.301000+00:00,2019-04-25 15:44:10.630000+00:00,4474,Technician-000008,9
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-24 13:57:47.556000+00:00,2019-04-24 13:57:47.556000+00:00,2019-04-24 13:57:47.556000+00:00,4474,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-25 15:44:10.630000+00:00,2019-04-25 15:44:10.630000+00:00,2019-04-25 15:45:04.515000+00:00,4474,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-25 15:45:04.515000+00:00,2019-04-26 19:49:05.124000+00:00,2019-04-26 19:51:51.029000+00:00,4474,Technician-000004,5
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-22 11:33:01.189000+00:00,2019-04-23 12:42:15.544000+00:00,2019-04-23 12:43:38.170000+00:00,4475,Technician-000004,5
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-23 12:43:38.170000+00:00,2019-04-24 14:02:29.440000+00:00,2019-04-24 14:04:46.663000+00:00,4475,Technician-000008,9
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-24 14:04:46.663000+00:00,2019-04-24 14:04:46.663000+00:00,2019-04-24 14:04:46.663000+00:00,4475,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-24 14:04:46.663000+00:00,2019-04-24 14:04:46.663000+00:00,2019-04-24 14:04:46.663000+00:00,4475,Pharmacy System-000001,1
sid-376F3213-4B1D-4DAB-89CC-60F051627586,cvs_pharmacy,Resolve insurance issues manually,COMPLETE,2019-04-24 14:04:46.663000+00:00,2019-04-25 15:48:44.108000+00:00,2019-04-25 15:49:21.487000+00:00,4475,Technician-000007,8
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-24 14:04:46.663000+00:00,2019-04-24 14:04:46.663000+00:00,2019-04-24 14:04:46.663000+00:00,4475,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-25 15:49:21.487000+00:00,2019-04-26 19:53:31.630000+00:00,2019-04-26 19:56:35.598000+00:00,4475,Technician-000008,9
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-26 19:56:35.598000+00:00,2019-04-26 19:57:32.033000+00:00,2019-04-26 19:58:35.306000+00:00,4475,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-30 11:29:50.673000+00:00,2019-05-01 15:49:52.006000+00:00,2019-05-01 15:52:35.965000+00:00,4475,Technician-000006,7
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-22 11:36:26.537000+00:00,2019-04-23 12:45:54.347000+00:00,2019-04-23 12:47:35.110000+00:00,4476,Technician-000003,4
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-23 12:47:35.110000+00:00,2019-04-24 14:06:24.193000+00:00,2019-04-24 14:08:49.567000+00:00,4476,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-24 14:08:49.567000+00:00,2019-04-24 14:08:49.567000+00:00,2019-04-24 14:08:49.567000+00:00,4476,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-24 14:08:49.567000+00:00,2019-04-24 14:08:49.567000+00:00,2019-04-24 14:08:49.567000+00:00,4476,Pharmacy System-000001,1
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-24 14:08:49.567000+00:00,2019-04-25 15:55:06.897000+00:00,2019-04-25 15:57:38.228000+00:00,4476,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-24 14:08:49.567000+00:00,2019-04-24 14:08:49.567000+00:00,2019-04-24 14:08:49.567000+00:00,4476,Pharmacy System-000001,1
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-22 11:40:05.192000+00:00,2019-04-23 12:48:55.675000+00:00,2019-04-23 12:50:35.662000+00:00,4477,Technician-000008,9
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-23 12:50:35.662000+00:00,2019-04-24 14:08:54.002000+00:00,2019-04-24 14:11:18.447000+00:00,4477,Technician-000003,4
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-24 14:11:18.447000+00:00,2019-04-24 14:11:18.447000+00:00,2019-04-24 14:11:18.447000+00:00,4477,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-24 14:11:18.447000+00:00,2019-04-24 14:11:18.447000+00:00,2019-04-24 14:11:18.447000+00:00,4477,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-24 14:11:18.447000+00:00,2019-04-25 15:58:05.435000+00:00,2019-04-25 16:01:25.840000+00:00,4477,Technician-000002,3
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-24 14:11:18.447000+00:00,2019-04-24 14:11:18.447000+00:00,2019-04-24 14:11:18.447000+00:00,4477,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-25 16:01:25.840000+00:00,2019-04-25 16:01:25.840000+00:00,2019-04-25 16:02:16.009000+00:00,4477,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-25 16:02:16.009000+00:00,2019-04-29 08:05:08.164000+00:00,2019-04-29 08:07:19.272000+00:00,4477,Technician-000005,6
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-22 11:40:46.360000+00:00,2019-04-23 12:50:35.662000+00:00,2019-04-23 12:51:49.451000+00:00,4478,Technician-000002,3
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-23 12:51:49.451000+00:00,2019-04-24 14:10:50.247000+00:00,2019-04-24 14:13:03.336000+00:00,4478,Technician-000001,2
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-24 14:13:03.336000+00:00,2019-04-24 14:13:03.336000+00:00,2019-04-24 14:13:03.336000+00:00,4478,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-24 14:13:03.336000+00:00,2019-04-24 14:13:03.336000+00:00,2019-04-24 14:13:03.336000+00:00,4478,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-24 14:13:03.336000+00:00,2019-04-25 16:00:06.227000+00:00,2019-04-25 16:03:10.892000+00:00,4478,Technician-000003,4
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-24 14:13:03.336000+00:00,2019-04-24 14:13:03.336000+00:00,2019-04-24 14:13:03.336000+00:00,4478,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-25 16:03:10.892000+00:00,2019-04-25 16:03:10.892000+00:00,2019-04-25 16:04:16.431000+00:00,4478,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-25 16:04:16.431000+00:00,2019-04-29 08:06:57.124000+00:00,2019-04-29 08:09:26.409000+00:00,4478,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-22 11:41:17.449000+00:00,2019-04-23 12:51:49.451000+00:00,2019-04-23 12:53:16.638000+00:00,4479,Technician-000002,3
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-23 12:53:16.638000+00:00,2019-04-24 14:12:35.059000+00:00,2019-04-24 14:14:30.451000+00:00,4479,Technician-000007,8
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-24 14:14:30.451000+00:00,2019-04-24 14:14:30.451000+00:00,2019-04-24 14:14:30.451000+00:00,4479,Pharmacy System-000001,1
sid-E31F3A7F-28E3-47E5-8BBF-8CF7E1C37E9C,cvs_pharmacy,Contact Doctor about refill,COMPLETE,2019-04-24 14:14:30.451000+00:00,2019-04-25 16:01:25.840000+00:00,2019-04-25 16:10:13.583000+00:00,4479,Technician-000004,5
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-25 16:10:13.583000+00:00,2019-04-25 16:10:13.583000+00:00,2019-04-25 16:10:13.583000+00:00,4479,Pharmacy System-000001,1
sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,cvs_pharmacy,Resolve DUR manually,COMPLETE,2019-04-25 16:10:13.583000+00:00,2019-04-25 16:10:13.583000+00:00,2019-04-25 16:10:23.888000+00:00,4479,Pharmacist-000001,0
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-25 16:10:23.888000+00:00,2019-04-29 08:13:50.091000+00:00,2019-04-29 08:16:55.848000+00:00,4479,Technician-000008,9
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-25 16:10:23.888000+00:00,2019-04-25 16:10:23.888000+00:00,2019-04-25 16:10:23.888000+00:00,4479,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-29 08:16:55.848000+00:00,2019-04-29 08:16:55.848000+00:00,2019-04-29 08:17:52.190000+00:00,4479,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-29 08:17:52.190000+00:00,2019-04-30 11:43:47.401000+00:00,2019-04-30 11:46:07.569000+00:00,4479,Technician-000007,8
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-22 11:42:44.376000+00:00,2019-04-23 12:53:16.638000+00:00,2019-04-23 12:55:02.901000+00:00,4480,Technician-000006,7
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-23 12:55:02.901000+00:00,2019-04-24 14:13:03.336000+00:00,2019-04-24 14:15:29.971000+00:00,4480,Technician-000008,9
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-24 14:15:29.971000+00:00,2019-04-24 14:15:29.971000+00:00,2019-04-24 14:15:29.971000+00:00,4480,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-24 14:15:29.971000+00:00,2019-04-24 14:15:29.971000+00:00,2019-04-24 14:15:29.971000+00:00,4480,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-24 14:15:29.971000+00:00,2019-04-25 16:03:10.892000+00:00,2019-04-25 16:05:59.403000+00:00,4480,Technician-000008,9
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-24 14:15:29.971000+00:00,2019-04-24 14:15:29.971000+00:00,2019-04-24 14:15:29.971000+00:00,4480,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-25 16:05:59.403000+00:00,2019-04-25 16:05:59.403000+00:00,2019-04-25 16:06:55.417000+00:00,4480,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-25 16:06:55.417000+00:00,2019-04-29 08:10:21.215000+00:00,2019-04-29 08:13:05.264000+00:00,4480,Technician-000007,8
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-22 11:42:50.523000+00:00,2019-04-23 12:53:59.693000+00:00,2019-04-23 12:55:20.260000+00:00,4481,Technician-000006,7
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-23 12:55:20.260000+00:00,2019-04-24 14:15:29.971000+00:00,2019-04-24 14:18:12.117000+00:00,4481,Technician-000006,7
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-24 14:18:12.117000+00:00,2019-04-24 14:18:12.117000+00:00,2019-04-24 14:18:12.117000+00:00,4481,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-24 14:18:12.117000+00:00,2019-04-24 14:18:12.117000+00:00,2019-04-24 14:18:12.117000+00:00,4481,Pharmacy System-000001,1
