Unnamed: 0,elementId,activity_name,lifecycle:transition,start_timestamp,end_timestamp,case_id,resource,agent
44691,200389_A_SUBMITTED_44691,A_SUBMITTED,COMPLETE,2012-01-12 20:39:06.126000+00:00,2012-01-12 20:39:06.126000+00:00,200389,AA,0
44692,200389_A_PARTLYSUBMITTED_44692,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 20:39:06.371000+00:00,2012-01-12 20:39:06.371000+00:00,200389,AA,0
44693,200389_A_PREACCEPTED_44693,A_PREACCEPTED,COMPLETE,2012-01-12 20:39:44.663000+00:00,2012-01-12 20:39:44.663000+00:00,200389,AA,0
44694,200389_A_ACCEPTED_44694,A_ACCEPTED,COMPLETE,2012-01-12 20:42:38.590000+00:00,2012-01-12 20:42:38.590000+00:00,200389,BQ,42
44695,200389_A_FINALIZED_44695,A_FINALIZED,COMPLETE,2012-01-12 20:52:00.489000+00:00,2012-01-12 20:52:00.489000+00:00,200389,BQ,42
44696,200389_O_SELECTED_44696,O_SELECTED,COMPLETE,2012-01-12 20:52:00.489000+00:00,2012-01-12 20:52:00.489000+00:00,200389,BQ,42
44697,200389_O_CREATED_44697,O_CREATED,COMPLETE,2012-01-12 20:52:03.705000+00:00,2012-01-12 20:52:03.705000+00:00,200389,BQ,42
44698,200389_O_SENT_44698,O_SENT,COMPLETE,2012-01-12 20:52:03.730000+00:00,2012-01-12 20:52:03.730000+00:00,200389,BQ,42
44699,200389_W_Completeren aanvraag_44699,W_Completeren aanvraag,COMPLETE,2012-01-12 20:39:58.280000+00:00,2012-01-12 20:52:05.008000+00:00,200389,BQ,42
44700,200389_O_CANCELLED_44700,O_CANCELLED,COMPLETE,2012-01-12 20:52:38.587000+00:00,2012-01-12 20:52:38.587000+00:00,200389,BQ,42
44701,200389_O_SELECTED_44701,O_SELECTED,COMPLETE,2012-01-12 20:52:38.587000+00:00,2012-01-12 20:52:38.587000+00:00,200389,BQ,42
44702,200389_O_CREATED_44702,O_CREATED,COMPLETE,2012-01-12 20:52:39.703000+00:00,2012-01-12 20:52:39.703000+00:00,200389,BQ,42
44703,200389_O_SENT_44703,O_SENT,COMPLETE,2012-01-12 20:52:39.728000+00:00,2012-01-12 20:52:39.728000+00:00,200389,BQ,42
44704,200389_W_Nabellen offertes_44704,W_Nabellen offertes,COMPLETE,2012-01-12 20:52:17.410000+00:00,2012-01-12 20:52:41.027000+00:00,200389,BQ,42
44705,200389_W_Nabellen offertes_44705,W_Nabellen offertes,COMPLETE,2012-01-12 20:52:49.355000+00:00,2012-01-12 20:53:37.278000+00:00,200389,BQ,42
44706,200389_O_CANCELLED_44706,O_CANCELLED,COMPLETE,2012-01-19 18:58:03.450000+00:00,2012-01-19 18:58:03.450000+00:00,200389,BT,45
44707,200389_O_SELECTED_44707,O_SELECTED,COMPLETE,2012-01-19 18:58:03.450000+00:00,2012-01-19 18:58:03.450000+00:00,200389,BT,45
44708,200389_O_CREATED_44708,O_CREATED,COMPLETE,2012-01-19 18:58:04.841000+00:00,2012-01-19 18:58:04.841000+00:00,200389,BT,45
44709,200389_O_SENT_44709,O_SENT,COMPLETE,2012-01-19 18:58:04.884000+00:00,2012-01-19 18:58:04.884000+00:00,200389,BT,45
44710,200389_W_Nabellen offertes_44710,W_Nabellen offertes,COMPLETE,2012-01-19 18:56:00.939000+00:00,2012-01-19 18:58:07.340000+00:00,200389,BT,45
44711,200389_W_Nabellen offertes_44711,W_Nabellen offertes,COMPLETE,2012-01-19 18:58:30.983000+00:00,2012-01-19 19:00:28.109000+00:00,200389,BT,45
44712,200389_O_SELECTED_44712,O_SELECTED,COMPLETE,2012-01-26 20:36:20.363000+00:00,2012-01-26 20:36:20.363000+00:00,200389,BF,31
44713,200389_O_CANCELLED_44713,O_CANCELLED,COMPLETE,2012-01-26 20:36:20.363000+00:00,2012-01-26 20:36:20.363000+00:00,200389,BF,31
44714,200389_O_CREATED_44714,O_CREATED,COMPLETE,2012-01-26 20:36:21.802000+00:00,2012-01-26 20:36:21.802000+00:00,200389,BF,31
44715,200389_O_SENT_44715,O_SENT,COMPLETE,2012-01-26 20:36:21.829000+00:00,2012-01-26 20:36:21.829000+00:00,200389,BF,31
44716,200389_W_Nabellen offertes_44716,W_Nabellen offertes,COMPLETE,2012-01-26 20:25:07.900000+00:00,2012-01-26 20:36:23.323000+00:00,200389,BF,31
44717,200389_W_Nabellen offertes_44717,W_Nabellen offertes,COMPLETE,2012-02-03 12:07:09.224000+00:00,2012-02-03 12:17:55.149000+00:00,200389,BD,29
44718,200389_W_Nabellen offertes_44718,W_Nabellen offertes,COMPLETE,2012-02-03 12:34:39.197000+00:00,2012-02-03 12:35:43.774000+00:00,200389,AN,13
44719,200389_W_Nabellen offertes_44719,W_Nabellen offertes,COMPLETE,2012-02-13 09:27:10.259000+00:00,2012-02-13 09:29:22.047000+00:00,200389,BU,46
44720,200389_W_Nabellen offertes_44720,W_Nabellen offertes,COMPLETE,2012-02-16 19:51:39.326000+00:00,2012-02-16 19:53:43.176000+00:00,200389,AT,19
44721,200389_W_Nabellen offertes_44721,W_Nabellen offertes,COMPLETE,2012-02-18 15:06:09.777000+00:00,2012-02-18 15:09:29.212000+00:00,200389,AO,14
44722,200389_W_Nabellen offertes_44722,W_Nabellen offertes,COMPLETE,2012-02-23 11:12:41.739000+00:00,2012-02-23 11:13:09.902000+00:00,200389,BU,46
44723,200389_O_CANCELLED_44723,O_CANCELLED,COMPLETE,2012-02-23 20:54:46.024000+00:00,2012-02-23 20:54:46.024000+00:00,200389,AN,13
44724,200389_O_SELECTED_44724,O_SELECTED,COMPLETE,2012-02-23 20:54:46.024000+00:00,2012-02-23 20:54:46.024000+00:00,200389,AN,13
44725,200389_O_CREATED_44725,O_CREATED,COMPLETE,2012-02-23 20:54:47.199000+00:00,2012-02-23 20:54:47.199000+00:00,200389,AN,13
44726,200389_O_SENT_44726,O_SENT,COMPLETE,2012-02-23 20:54:47.240000+00:00,2012-02-23 20:54:47.240000+00:00,200389,AN,13
44727,200389_W_Nabellen offertes_44727,W_Nabellen offertes,COMPLETE,2012-02-23 20:52:01.125000+00:00,2012-02-23 20:54:49.029000+00:00,200389,AN,13
44728,200389_W_Nabellen offertes_44728,W_Nabellen offertes,COMPLETE,2012-03-03 10:29:27.988000+00:00,2012-03-03 10:29:48.375000+00:00,200389,BC,28
44729,200389_O_SENT_BACK_44729,O_SENT_BACK,COMPLETE,2012-03-09 11:06:36.494000+00:00,2012-03-09 11:06:36.494000+00:00,200389,AI,8
44730,200389_W_Nabellen offertes_44730,W_Nabellen offertes,COMPLETE,2012-03-09 11:06:14.176000+00:00,2012-03-09 11:06:39.196000+00:00,200389,AI,8
44731,200392_A_SUBMITTED_44731,A_SUBMITTED,COMPLETE,2012-01-12 20:57:31.899000+00:00,2012-01-12 20:57:31.899000+00:00,200392,AA,0
44732,200392_A_PARTLYSUBMITTED_44732,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 20:57:32.185000+00:00,2012-01-12 20:57:32.185000+00:00,200392,AA,0
44733,200392_A_PREACCEPTED_44733,A_PREACCEPTED,COMPLETE,2012-01-12 20:58:12.959000+00:00,2012-01-12 20:58:12.959000+00:00,200392,AA,0
44734,200392_W_Completeren aanvraag_44734,W_Completeren aanvraag,COMPLETE,2012-01-13 09:30:19.376000+00:00,2012-01-13 09:32:51.348000+00:00,200392,BS,44
44735,200392_W_Completeren aanvraag_44735,W_Completeren aanvraag,COMPLETE,2012-01-13 17:01:46.308000+00:00,2012-01-13 17:03:57.125000+00:00,200392,BN,39
44736,200392_W_Completeren aanvraag_44736,W_Completeren aanvraag,COMPLETE,2012-01-14 14:29:58.153000+00:00,2012-01-14 14:33:36.563000+00:00,200392,AX,23
44737,200392_W_Completeren aanvraag_44737,W_Completeren aanvraag,COMPLETE,2012-01-16 18:59:27.296000+00:00,2012-01-16 18:59:36.054000+00:00,200392,BT,45
44738,200392_W_Completeren aanvraag_44738,W_Completeren aanvraag,COMPLETE,2012-01-16 19:18:15.629000+00:00,2012-01-16 19:18:31.512000+00:00,200392,AM,12
44739,200392_W_Completeren aanvraag_44739,W_Completeren aanvraag,COMPLETE,2012-01-16 19:32:46.133000+00:00,2012-01-16 19:35:50.570000+00:00,200392,AM,12
44740,200392_A_ACCEPTED_44740,A_ACCEPTED,COMPLETE,2012-01-16 20:15:21.485000+00:00,2012-01-16 20:15:21.485000+00:00,200392,AT,19
44741,200392_A_FINALIZED_44741,A_FINALIZED,COMPLETE,2012-01-16 20:20:31.349000+00:00,2012-01-16 20:20:31.349000+00:00,200392,AT,19
44742,200392_O_SELECTED_44742,O_SELECTED,COMPLETE,2012-01-16 20:20:31.349000+00:00,2012-01-16 20:20:31.349000+00:00,200392,AT,19
44743,200392_O_CREATED_44743,O_CREATED,COMPLETE,2012-01-16 20:20:32.683000+00:00,2012-01-16 20:20:32.683000+00:00,200392,AT,19
44744,200392_O_SENT_44744,O_SENT,COMPLETE,2012-01-16 20:20:32.708000+00:00,2012-01-16 20:20:32.708000+00:00,200392,AT,19
44745,200392_W_Completeren aanvraag_44745,W_Completeren aanvraag,COMPLETE,2012-01-16 20:02:10.800000+00:00,2012-01-16 20:20:34.576000+00:00,200392,AT,19
44746,200392_W_Nabellen offertes_44746,W_Nabellen offertes,COMPLETE,2012-01-23 12:12:22.002000+00:00,2012-01-23 12:15:21.789000+00:00,200392,AO,14
44747,200392_W_Nabellen offertes_44747,W_Nabellen offertes,COMPLETE,2012-01-26 11:26:51.992000+00:00,2012-01-26 11:27:36.491000+00:00,200392,AQ,16
44748,200392_O_SENT_BACK_44748,O_SENT_BACK,COMPLETE,2012-01-27 10:11:24.413000+00:00,2012-01-27 10:11:24.413000+00:00,200392,BW,48
44749,200392_W_Nabellen offertes_44749,W_Nabellen offertes,COMPLETE,2012-01-27 10:10:24.969000+00:00,2012-01-27 10:11:25.961000+00:00,200392,BW,48
44750,200392_W_Valideren aanvraag_44750,W_Valideren aanvraag,COMPLETE,2012-02-01 14:26:48.714000+00:00,2012-02-01 15:03:37.342000+00:00,200392,BY,50
44751,200392_O_DECLINED_44751,O_DECLINED,COMPLETE,2012-02-01 15:10:58.639000+00:00,2012-02-01 15:10:58.639000+00:00,200392,BY,50
44752,200392_A_DECLINED_44752,A_DECLINED,COMPLETE,2012-02-01 15:10:58.639000+00:00,2012-02-01 15:10:58.639000+00:00,200392,BY,50
44753,200392_W_Valideren aanvraag_44753,W_Valideren aanvraag,COMPLETE,2012-02-01 15:06:51.539000+00:00,2012-02-01 15:11:05.559000+00:00,200392,BY,50
44754,200395_A_SUBMITTED_44754,A_SUBMITTED,COMPLETE,2012-01-12 21:00:16.512000+00:00,2012-01-12 21:00:16.512000+00:00,200395,AA,0
44755,200395_A_PARTLYSUBMITTED_44755,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 21:00:16.749000+00:00,2012-01-12 21:00:16.749000+00:00,200395,AA,0
44756,200395_A_PREACCEPTED_44756,A_PREACCEPTED,COMPLETE,2012-01-12 21:00:55.044000+00:00,2012-01-12 21:00:55.044000+00:00,200395,AA,0
44757,200395_A_ACCEPTED_44757,A_ACCEPTED,COMPLETE,2012-01-13 09:20:06.108000+00:00,2012-01-13 09:20:06.108000+00:00,200395,AS,18
44758,200395_O_SELECTED_44758,O_SELECTED,COMPLETE,2012-01-13 09:22:15.695000+00:00,2012-01-13 09:22:15.695000+00:00,200395,AS,18
44759,200395_A_FINALIZED_44759,A_FINALIZED,COMPLETE,2012-01-13 09:22:15.695000+00:00,2012-01-13 09:22:15.695000+00:00,200395,AS,18
44760,200395_O_CREATED_44760,O_CREATED,COMPLETE,2012-01-13 09:22:16.684000+00:00,2012-01-13 09:22:16.684000+00:00,200395,AS,18
44761,200395_O_SENT_44761,O_SENT,COMPLETE,2012-01-13 09:22:16.713000+00:00,2012-01-13 09:22:16.713000+00:00,200395,AS,18
44762,200395_W_Completeren aanvraag_44762,W_Completeren aanvraag,COMPLETE,2012-01-13 09:10:39.370000+00:00,2012-01-13 09:22:19.049000+00:00,200395,AS,18
44763,200395_O_SENT_BACK_44763,O_SENT_BACK,COMPLETE,2012-01-18 11:06:57.172000+00:00,2012-01-18 11:06:57.172000+00:00,200395,BW,48
44764,200395_W_Nabellen offertes_44764,W_Nabellen offertes,COMPLETE,2012-01-18 11:06:44.335000+00:00,2012-01-18 11:06:58.441000+00:00,200395,BW,48
44765,200395_O_ACCEPTED_44765,O_ACCEPTED,COMPLETE,2012-01-20 08:37:48.705000+00:00,2012-01-20 08:37:48.705000+00:00,200395,AG,6
44766,200395_A_REGISTERED_44766,A_REGISTERED,COMPLETE,2012-01-20 08:37:48.706000+00:00,2012-01-20 08:37:48.706000+00:00,200395,AG,6
44767,200395_A_ACTIVATED_44767,A_ACTIVATED,COMPLETE,2012-01-20 08:37:48.706000+00:00,2012-01-20 08:37:48.706000+00:00,200395,AG,6
44768,200395_A_APPROVED_44768,A_APPROVED,COMPLETE,2012-01-20 08:37:48.706000+00:00,2012-01-20 08:37:48.706000+00:00,200395,AG,6
44769,200395_W_Valideren aanvraag_44769,W_Valideren aanvraag,COMPLETE,2012-01-20 08:24:52.674000+00:00,2012-01-20 08:37:55.729000+00:00,200395,AG,6
44770,200398_A_SUBMITTED_44770,A_SUBMITTED,COMPLETE,2012-01-12 21:05:52.269000+00:00,2012-01-12 21:05:52.269000+00:00,200398,AA,0
44771,200398_A_PARTLYSUBMITTED_44771,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 21:05:52.500000+00:00,2012-01-12 21:05:52.500000+00:00,200398,AA,0
44772,200398_A_DECLINED_44772,A_DECLINED,COMPLETE,2012-01-12 21:06:38.558000+00:00,2012-01-12 21:06:38.558000+00:00,200398,AA,0
44773,200401_A_SUBMITTED_44773,A_SUBMITTED,COMPLETE,2012-01-12 21:12:12.547000+00:00,2012-01-12 21:12:12.547000+00:00,200401,AA,0
44774,200401_A_PARTLYSUBMITTED_44774,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 21:12:12.935000+00:00,2012-01-12 21:12:12.935000+00:00,200401,AA,0
44775,200401_A_DECLINED_44775,A_DECLINED,COMPLETE,2012-01-13 09:04:09.441000+00:00,2012-01-13 09:04:09.441000+00:00,200401,BS,44
44776,200401_W_Afhandelen leads_44776,W_Afhandelen leads,COMPLETE,2012-01-13 09:00:37.911000+00:00,2012-01-13 09:04:18.468000+00:00,200401,BS,44
44777,200404_A_SUBMITTED_44777,A_SUBMITTED,COMPLETE,2012-01-12 21:15:24.438000+00:00,2012-01-12 21:15:24.438000+00:00,200404,AA,0
44778,200404_A_PARTLYSUBMITTED_44778,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 21:15:24.567000+00:00,2012-01-12 21:15:24.567000+00:00,200404,AA,0
44779,200404_A_DECLINED_44779,A_DECLINED,COMPLETE,2012-01-13 09:08:47.324000+00:00,2012-01-13 09:08:47.324000+00:00,200404,BS,44
44780,200404_W_Afhandelen leads_44780,W_Afhandelen leads,COMPLETE,2012-01-13 09:03:47.260000+00:00,2012-01-13 09:08:52.377000+00:00,200404,BS,44
44781,200407_A_SUBMITTED_44781,A_SUBMITTED,COMPLETE,2012-01-12 21:22:55.008000+00:00,2012-01-12 21:22:55.008000+00:00,200407,AA,0
44782,200407_A_PARTLYSUBMITTED_44782,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 21:22:55.192000+00:00,2012-01-12 21:22:55.192000+00:00,200407,AA,0
44783,200407_A_PREACCEPTED_44783,A_PREACCEPTED,COMPLETE,2012-01-12 21:23:30.806000+00:00,2012-01-12 21:23:30.806000+00:00,200407,AA,0
44784,200407_W_Completeren aanvraag_44784,W_Completeren aanvraag,COMPLETE,2012-01-13 09:23:25.718000+00:00,2012-01-13 09:29:25+00:00,200407,BS,44
44785,200407_A_ACCEPTED_44785,A_ACCEPTED,COMPLETE,2012-01-13 13:00:19.757000+00:00,2012-01-13 13:00:19.757000+00:00,200407,BS,44
44786,200407_O_SELECTED_44786,O_SELECTED,COMPLETE,2012-01-13 13:02:48.073000+00:00,2012-01-13 13:02:48.073000+00:00,200407,BS,44
44787,200407_A_FINALIZED_44787,A_FINALIZED,COMPLETE,2012-01-13 13:02:48.074000+00:00,2012-01-13 13:02:48.074000+00:00,200407,BS,44
44788,200407_O_CREATED_44788,O_CREATED,COMPLETE,2012-01-13 13:02:49.327000+00:00,2012-01-13 13:02:49.327000+00:00,200407,BS,44
44789,200407_O_SENT_44789,O_SENT,COMPLETE,2012-01-13 13:02:49.375000+00:00,2012-01-13 13:02:49.375000+00:00,200407,BS,44
44790,200407_W_Completeren aanvraag_44790,W_Completeren aanvraag,COMPLETE,2012-01-13 12:55:07.736000+00:00,2012-01-13 13:02:51.987000+00:00,200407,BS,44
44791,200407_W_Nabellen offertes_44791,W_Nabellen offertes,COMPLETE,2012-01-20 19:37:49.320000+00:00,2012-01-20 19:40:24.085000+00:00,200407,BL,37
44792,200407_O_SENT_BACK_44792,O_SENT_BACK,COMPLETE,2012-01-23 09:10:42.912000+00:00,2012-01-23 09:10:42.912000+00:00,200407,BJ,35
44793,200407_W_Nabellen offertes_44793,W_Nabellen offertes,COMPLETE,2012-01-23 09:10:13.302000+00:00,2012-01-23 09:10:45.242000+00:00,200407,BJ,35
44794,200407_W_Valideren aanvraag_44794,W_Valideren aanvraag,COMPLETE,2012-01-23 09:47:45.544000+00:00,2012-01-23 09:47:54.720000+00:00,200407,BJ,35
44795,200407_O_DECLINED_44795,O_DECLINED,COMPLETE,2012-01-25 11:31:34.295000+00:00,2012-01-25 11:31:34.295000+00:00,200407,BY,50
44796,200407_A_DECLINED_44796,A_DECLINED,COMPLETE,2012-01-25 11:31:34.295000+00:00,2012-01-25 11:31:34.295000+00:00,200407,BY,50
44797,200407_W_Valideren aanvraag_44797,W_Valideren aanvraag,COMPLETE,2012-01-25 10:50:24.092000+00:00,2012-01-25 11:31:38.526000+00:00,200407,BY,50
44798,200410_A_SUBMITTED_44798,A_SUBMITTED,COMPLETE,2012-01-12 21:26:29.816000+00:00,2012-01-12 21:26:29.816000+00:00,200410,AA,0
44799,200410_A_PARTLYSUBMITTED_44799,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 21:26:29.952000+00:00,2012-01-12 21:26:29.952000+00:00,200410,AA,0
44800,200410_A_DECLINED_44800,A_DECLINED,COMPLETE,2012-01-12 21:27:09.665000+00:00,2012-01-12 21:27:09.665000+00:00,200410,AA,0
44801,200413_A_SUBMITTED_44801,A_SUBMITTED,COMPLETE,2012-01-12 21:31:13.964000+00:00,2012-01-12 21:31:13.964000+00:00,200413,AA,0
44802,200413_A_PARTLYSUBMITTED_44802,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 21:31:14.050000+00:00,2012-01-12 21:31:14.050000+00:00,200413,AA,0
44803,200413_A_DECLINED_44803,A_DECLINED,COMPLETE,2012-01-12 21:32:00.854000+00:00,2012-01-12 21:32:00.854000+00:00,200413,AA,0
44804,200416_A_SUBMITTED_44804,A_SUBMITTED,COMPLETE,2012-01-12 21:42:49.919000+00:00,2012-01-12 21:42:49.919000+00:00,200416,AA,0
44805,200416_A_PARTLYSUBMITTED_44805,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 21:42:50.092000+00:00,2012-01-12 21:42:50.092000+00:00,200416,AA,0
44806,200416_A_DECLINED_44806,A_DECLINED,COMPLETE,2012-01-12 21:43:27.438000+00:00,2012-01-12 21:43:27.438000+00:00,200416,AA,0
44807,200419_A_SUBMITTED_44807,A_SUBMITTED,COMPLETE,2012-01-12 21:44:51+00:00,2012-01-12 21:44:51+00:00,200419,AA,0
44808,200419_A_PARTLYSUBMITTED_44808,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 21:44:51.342000+00:00,2012-01-12 21:44:51.342000+00:00,200419,AA,0
44809,200419_A_DECLINED_44809,A_DECLINED,COMPLETE,2012-01-13 09:20:24.608000+00:00,2012-01-13 09:20:24.608000+00:00,200419,BS,44
44810,200419_W_Afhandelen leads_44810,W_Afhandelen leads,COMPLETE,2012-01-13 09:09:00.701000+00:00,2012-01-13 09:20:27.748000+00:00,200419,BS,44
44811,200422_A_SUBMITTED_44811,A_SUBMITTED,COMPLETE,2012-01-12 21:46:06.334000+00:00,2012-01-12 21:46:06.334000+00:00,200422,AA,0
44812,200422_A_PARTLYSUBMITTED_44812,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 21:46:06.632000+00:00,2012-01-12 21:46:06.632000+00:00,200422,AA,0
44813,200422_A_DECLINED_44813,A_DECLINED,COMPLETE,2012-01-12 21:46:41.778000+00:00,2012-01-12 21:46:41.778000+00:00,200422,AA,0
44814,200439_A_SUBMITTED_44814,A_SUBMITTED,COMPLETE,2012-01-12 22:29:02.272000+00:00,2012-01-12 22:29:02.272000+00:00,200439,AA,0
44815,200439_A_PARTLYSUBMITTED_44815,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 22:29:11.112000+00:00,2012-01-12 22:29:11.112000+00:00,200439,AA,0
44816,200439_A_DECLINED_44816,A_DECLINED,COMPLETE,2012-01-12 22:29:48.517000+00:00,2012-01-12 22:29:48.517000+00:00,200439,AA,0
44817,200442_A_SUBMITTED_44817,A_SUBMITTED,COMPLETE,2012-01-12 22:32:28.552000+00:00,2012-01-12 22:32:28.552000+00:00,200442,AA,0
44818,200442_A_PARTLYSUBMITTED_44818,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 22:32:28.953000+00:00,2012-01-12 22:32:28.953000+00:00,200442,AA,0
44819,200442_A_PREACCEPTED_44819,A_PREACCEPTED,COMPLETE,2012-01-12 22:33:10.128000+00:00,2012-01-12 22:33:10.128000+00:00,200442,AA,0
44820,200442_W_Completeren aanvraag_44820,W_Completeren aanvraag,COMPLETE,2012-01-13 09:19:46.378000+00:00,2012-01-13 09:22:46.798000+00:00,200442,BS,44
44821,200442_W_Completeren aanvraag_44821,W_Completeren aanvraag,COMPLETE,2012-01-13 14:06:45.769000+00:00,2012-01-13 14:06:55.870000+00:00,200442,AR,17
44822,200442_A_ACCEPTED_44822,A_ACCEPTED,COMPLETE,2012-01-13 15:17:37.150000+00:00,2012-01-13 15:17:37.150000+00:00,200442,BG,32
44823,200442_O_SELECTED_44823,O_SELECTED,COMPLETE,2012-01-13 15:20:41.165000+00:00,2012-01-13 15:20:41.165000+00:00,200442,BG,32
44824,200442_A_FINALIZED_44824,A_FINALIZED,COMPLETE,2012-01-13 15:20:41.166000+00:00,2012-01-13 15:20:41.166000+00:00,200442,BG,32
44825,200442_O_CREATED_44825,O_CREATED,COMPLETE,2012-01-13 15:20:43.095000+00:00,2012-01-13 15:20:43.095000+00:00,200442,BG,32
44826,200442_O_SENT_44826,O_SENT,COMPLETE,2012-01-13 15:20:43.339000+00:00,2012-01-13 15:20:43.339000+00:00,200442,BG,32
44827,200442_W_Completeren aanvraag_44827,W_Completeren aanvraag,COMPLETE,2012-01-13 15:08:14.362000+00:00,2012-01-13 15:20:45.108000+00:00,200442,BG,32
44828,200442_W_Nabellen offertes_44828,W_Nabellen offertes,COMPLETE,2012-01-13 15:21:19.383000+00:00,2012-01-13 15:24:16.545000+00:00,200442,BG,32
44829,200442_W_Nabellen offertes_44829,W_Nabellen offertes,COMPLETE,2012-01-20 19:51:02.371000+00:00,2012-01-20 19:53:10.528000+00:00,200442,BL,37
44830,200442_O_SENT_BACK_44830,O_SENT_BACK,COMPLETE,2012-01-23 11:04:04.235000+00:00,2012-01-23 11:04:04.235000+00:00,200442,BJ,35
44831,200442_W_Nabellen offertes_44831,W_Nabellen offertes,COMPLETE,2012-01-23 11:03:13.495000+00:00,2012-01-23 11:04:05.569000+00:00,200442,BJ,35
44832,200442_W_Valideren aanvraag_44832,W_Valideren aanvraag,COMPLETE,2012-01-25 08:39:51.113000+00:00,2012-01-25 09:18:05.314000+00:00,200442,BY,50
44833,200442_A_REGISTERED_44833,A_REGISTERED,COMPLETE,2012-01-25 10:28:40.406000+00:00,2012-01-25 10:28:40.406000+00:00,200442,AJ,9
44834,200442_O_ACCEPTED_44834,O_ACCEPTED,COMPLETE,2012-01-25 10:28:40.406000+00:00,2012-01-25 10:28:40.406000+00:00,200442,AJ,9
44835,200442_A_APPROVED_44835,A_APPROVED,COMPLETE,2012-01-25 10:28:40.406000+00:00,2012-01-25 10:28:40.406000+00:00,200442,AJ,9
44836,200442_A_ACTIVATED_44836,A_ACTIVATED,COMPLETE,2012-01-25 10:28:40.406000+00:00,2012-01-25 10:28:40.406000+00:00,200442,AJ,9
44837,200442_W_Valideren aanvraag_44837,W_Valideren aanvraag,COMPLETE,2012-01-25 10:09:38.212000+00:00,2012-01-25 10:28:47.904000+00:00,200442,AJ,9
44838,200445_A_SUBMITTED_44838,A_SUBMITTED,COMPLETE,2012-01-12 22:46:05.179000+00:00,2012-01-12 22:46:05.179000+00:00,200445,AA,0
44839,200445_A_PARTLYSUBMITTED_44839,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 22:46:05.944000+00:00,2012-01-12 22:46:05.944000+00:00,200445,AA,0
44840,200445_A_DECLINED_44840,A_DECLINED,COMPLETE,2012-01-13 09:24:35.961000+00:00,2012-01-13 09:24:35.961000+00:00,200445,BO,40
44841,200445_W_Afhandelen leads_44841,W_Afhandelen leads,COMPLETE,2012-01-13 09:21:55.554000+00:00,2012-01-13 09:24:40.312000+00:00,200445,BO,40
44842,200448_A_SUBMITTED_44842,A_SUBMITTED,COMPLETE,2012-01-12 23:08:56.497000+00:00,2012-01-12 23:08:56.497000+00:00,200448,AA,0
44843,200448_A_PARTLYSUBMITTED_44843,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 23:08:57.258000+00:00,2012-01-12 23:08:57.258000+00:00,200448,AA,0
44844,200448_A_DECLINED_44844,A_DECLINED,COMPLETE,2012-01-12 23:09:34.132000+00:00,2012-01-12 23:09:34.132000+00:00,200448,AA,0
44845,200451_A_SUBMITTED_44845,A_SUBMITTED,COMPLETE,2012-01-12 23:35:51.855000+00:00,2012-01-12 23:35:51.855000+00:00,200451,AA,0
44846,200451_A_PARTLYSUBMITTED_44846,A_PARTLYSUBMITTED,COMPLETE,2012-01-12 23:35:54.068000+00:00,2012-01-12 23:35:54.068000+00:00,200451,AA,0
44847,200451_A_PREACCEPTED_44847,A_PREACCEPTED,COMPLETE,2012-01-13 09:27:09.295000+00:00,2012-01-13 09:27:09.295000+00:00,200451,BO,40
44848,200451_W_Afhandelen leads_44848,W_Afhandelen leads,COMPLETE,2012-01-13 09:24:45.929000+00:00,2012-01-13 09:27:10.360000+00:00,200451,BO,40
44849,200451_W_Completeren aanvraag_44849,W_Completeren aanvraag,COMPLETE,2012-01-13 09:33:33.272000+00:00,2012-01-13 09:39:44.913000+00:00,200451,BS,44
44850,200451_W_Completeren aanvraag_44850,W_Completeren aanvraag,COMPLETE,2012-01-14 13:07:51.471000+00:00,2012-01-14 13:09:25.397000+00:00,200451,AT,19
44851,200451_W_Completeren aanvraag_44851,W_Completeren aanvraag,COMPLETE,2012-01-16 09:50:54.867000+00:00,2012-01-16 09:57:08.846000+00:00,200451,BM,38
44852,200451_A_DECLINED_44852,A_DECLINED,COMPLETE,2012-01-16 14:27:50.802000+00:00,2012-01-16 14:27:50.802000+00:00,200451,BM,38
44853,200451_W_Completeren aanvraag_44853,W_Completeren aanvraag,COMPLETE,2012-01-16 14:26:29.968000+00:00,2012-01-16 14:27:54.323000+00:00,200451,BM,38
44854,200457_A_SUBMITTED_44854,A_SUBMITTED,COMPLETE,2012-01-13 00:41:43.970000+00:00,2012-01-13 00:41:43.970000+00:00,200457,AA,0
